Brand,Category,Original Title,Quality,Lap-Pop Price,Trust-EG Price,Allewaa Price,Minimum Market Price,Suggested Selling Price,Generic Title
Generic/Unknown,Storage,ديسك اس اس دي كروشال SSD 480GB Crucial BX500 2.5 | ضمان سنه,Standard/Copy,N/A,2450.0,N/A,2450.0,2327.5,2 480gb 5 bx500 crucial ssd اس اس دي ديسك سنه ضمان كروشال
Generic/Unknown,Storage,ديسك اس اس دي كينجستون 1 تيرا -  SSD 960GB Kingston SA400S37 2.5 | ضمان سنة,Standard/Copy,N/A,4950.0,N/A,4950.0,4702.5,1 2 5 960gb kingston sa400s37 ssd اس اس تيرا دي ديسك سنة ضمان كينجستون
Generic/Unknown,Storage,ديسك اس اس دي من هيكفيجين 1 تيرا - Hikvision HS SSD E100 1024 GB - Sata3 6 GB/S | ضمان سنه,Standard/Copy,N/A,4550.0,N/A,4550.0,4322.5,1 1024 6 e100 gb gb hikvision hs s sata3 ssd اس اس تيرا دي ديسك سنه ضمان من هيكفيجين
Generic/Unknown,Storage,ديسك ام2 اسجارد اس اس دي 512 جيجابايت ASGARD PCIe 4.0 nvme 2280 7000mps - 512gb | ضمان سنه,Standard/Copy,N/A,4200.0,N/A,4200.0,3990.0,0 2280 4 512 512gb 7000mps asgard nvme pcie اس اس اسجارد ام2 جيجابايت دي ديسك سنه ضمان
Samsung,Storage,ديسك ام2 سامسونج   اس اس دي 1 تيرا  Samsung 980 pro PCIe 4.0 NVMe M.2 - 1000G -1tb | ضمان سنه,Standard/Copy,N/A,6850.0,N/A,6850.0,6507.5,0 1 1000g 1tb 2 4 980 m nvme pcie pro samsung اس اس ام2 تيرا دي ديسك سامسونج سنه ضمان
Generic/Unknown,Storage,ديسك ام2 كينجستون Kingston NV1 NVMe PCIe SSD 250G M.2 2280 - SNVS/250G | ضمان سنه,Standard/Copy,N/A,2450.0,N/A,2450.0,2327.5,2 2280 250g 250g kingston m nv1 nvme pcie snvs ssd ام2 ديسك سنه ضمان كينجستون
Generic/Unknown,Storage,ديسك ام2 كينجستون اس اس دي 1 تيرا M.2 SSD NVMe 1TB Kingston SNVS/1000G | ضمان سنه,Standard/Copy,N/A,4995.0,N/A,4995.0,4745.25,1 1000g 1tb 2 kingston m nvme snvs ssd اس اس ام2 تيرا دي ديسك سنه ضمان كينجستون
Generic/Unknown,Storage,ديسك كروشال SSD خارجي 1 تيرا - Crucial X6 1TB Portable SSD - Up to 540MB/s USB-C - External Solid State Drive - CT1000X6SSD9 | ضمان سنة,Standard/Copy,N/A,5050.0,N/A,5050.0,4797.5,1 1tb 540mb c crucial ct1000x6ssd9 drive external portable s solid ssd ssd state to up usb x6 تيرا خارجي ديسك سنة ضمان كروشال
Generic/Unknown,Storage,ديسك كينجستون SSD خارجي 1 تيرا - Kingston 1TB Portable SSD - Up to 1050MB/s USB 3.2 Gen. 2 USB-C - External Solid State Drive - NVMe - XS1000 | ضمان سنة,Standard/Copy,N/A,5800.0,N/A,5800.0,5510.0,1 1050mb 1tb 2 2 3 c drive external gen kingston nvme portable s solid ssd ssd state to up usb usb xs1000 تيرا خارجي ديسك سنة ضمان كينجستون
Generic/Unknown,Storage,ديسك كينجستون ام2 اس اس دي Kingston NV1 NVMe PCIe SSD 500G M.2 2280 | ضمان سنة,Standard/Copy,N/A,3095.0,N/A,3095.0,2940.25,2 2280 500g kingston m nv1 nvme pcie ssd اس اس ام2 دي ديسك سنة ضمان كينجستون
Generic/Unknown,Storage,ديسك ويسترن ديجيتال 250 جيجا سرعة قراءة 2400 ميجا/ثانية WD SN350 Green NVMe PCIe 3.0 x4 250G M.2 2280 | ضمان سنة,Standard/Copy,N/A,2200.0,N/A,2200.0,2090.0,0 2 2280 2400 250 250g 3 green m nvme pcie sn350 wd x4 ثانية جيجا ديجيتال ديسك سرعة سنة ضمان قراءة ميجا ويسترن
Generic/Unknown,Storage,فلاش ميموري SanDisk 128GB USB 2.0 – Read Speed 25MB/s – أداء موثوق وسرعة نقل عالية – رقم القطعة SDZ50,Standard/Copy,495.0,N/A,N/A,495.0,470.25,0 128gb 2 25mb read s sandisk sdz50 speed usb أداء القطعة رقم عالية فلاش موثوق ميموري نقل وسرعة
Generic/Unknown,Storage,كروشال ديسك 1 تيرا ام 2 - Crucial P3 1tb PCIe 3.0 3500mps 2280 m.2 NVMe CT1000p3ssd8 | ضمان سنة,Standard/Copy,N/A,5300.0,N/A,5300.0,5035.0,0 1 1tb 2 2 2280 3 3500mps crucial ct1000p3ssd8 m nvme p3 pcie ام تيرا ديسك سنة ضمان كروشال
Generic/Unknown,Storage,كروشال ديسك 250 جيجا اس اس دي - أم2 - M.2 SSD NVMe Crucial P2 250gb CT250P2SSD8 | ضمان سنة,Standard/Copy,N/A,2800.0,N/A,2800.0,2660.0,2 250 250gb crucial ct250p2ssd8 m nvme p2 ssd أم2 اس اس جيجا دي ديسك سنة ضمان كروشال
Generic/Unknown,Storage,كينجستون اس اس دي 1 تيرا M.2 SSD NVMe 1TB Kingston SNV2S/1000g NV2 | ضمان سنه,Standard/Copy,N/A,4950.0,N/A,4950.0,4702.5,1 1000g 1tb 2 kingston m nv2 nvme snv2s ssd اس اس تيرا دي سنه ضمان كينجستون
Generic/Unknown,Storage,هارد خارجي Crucial X6 Portable SSD 1TB – أداء عالي – USB 3.2 – Read Speed 540MB/s – رقم القطعة CT1000X6SSD9,Standard/Copy,4795.0,N/A,N/A,4795.0,4555.25,1tb 2 3 540mb crucial ct1000x6ssd9 portable read s speed ssd usb x6 أداء القطعة خارجي رقم عالي هارد
Toshiba,Storage,هارد خارجي Toshiba Canvio Basics 1TB – USB 3.0 – Read Speed 5400RPM – رقم القطعة HDTP410EK3AA,Standard/Copy,3695.0,N/A,N/A,3695.0,3510.25,0 1tb 3 5400rpm basics canvio hdtp410ek3aa read speed toshiba usb القطعة خارجي رقم هارد
Generic/Unknown,Storage,هارد خارجي WD My Passport SSD 1TB – أداء عالي USB 3.2 – Read Speed 1050MB/s – رقم القطعة WDBAYN0010BBK-WESN,Standard/Copy,4995.0,N/A,N/A,4995.0,4745.25,1050mb 1tb 2 3 my passport read s speed ssd usb wd wdbayn0010bbk wesn أداء القطعة خارجي رقم عالي هارد
Generic/Unknown,Storage,هارد خارجي Western Digital My Passport 2TB – USB 3.0 – Read Speed 5400RPM – رقم القطعة WDBYVG0020BBK,Standard/Copy,3600.0,N/A,N/A,3600.0,3420.0,0 2tb 3 5400rpm digital my passport read speed usb wdbyvg0020bbk western القطعة خارجي رقم هارد
Generic/Unknown,Storage,هارد داخلي Crucial BX500 SSD 480GB – أداء عالي SATA III 2.5 بوصة – Read Speed 540MB/s – رقم القطعة BX500,Standard/Copy,2100.0,N/A,N/A,2100.0,1995.0,2 480gb 5 540mb bx500 bx500 crucial iii read s sata speed ssd أداء القطعة بوصة داخلي رقم عالي هارد
Generic/Unknown,Storage,هارد داخلي Crucial P2 250GB PCIe 3.0 NVMe M.2 2280 SSD – Read Speed 2100MB/s – رقم القطعة CT250P2SSD8,Standard/Copy,2495.0,N/A,N/A,2495.0,2370.25,0 2 2100mb 2280 250gb 3 crucial ct250p2ssd8 m nvme p2 pcie read s speed ssd القطعة داخلي رقم هارد
Generic/Unknown,Storage,هارد داخلي Hikvision E100 SSD 128GB – أداء عالي SATA III 2.5 بوصة – Read Speed 550MB/s – رقم القطعة E100,Standard/Copy,849.0,N/A,N/A,849.0,806.55,128gb 2 5 550mb e100 e100 hikvision iii read s sata speed ssd أداء القطعة بوصة داخلي رقم عالي هارد
Generic/Unknown,Storage,هارد داخلي Hikvision HS-SSD C100 240GB – أداء عالي SATA III 6Gb/s – Read Speed 500MB/s – رقم القطعة HS-SSD-C100/240G,Standard/Copy,1395.0,N/A,N/A,1395.0,1325.25,240g 240gb 500mb 6gb c100 c100 hikvision hs hs iii read s s sata speed ssd ssd أداء القطعة داخلي رقم عالي هارد
Generic/Unknown,Storage,هارد داخلي Hikvision HS-SSD E100N 128GB – أداء عالي M.2 NVMe PCIe Gen3 x4 – Read Speed 2000MB/s – رقم القطعة HS-SSD-E100N/128G,Standard/Copy,950.0,N/A,N/A,950.0,902.5,128g 128gb 2 2000mb e100n e100n gen3 hikvision hs hs m nvme pcie read s speed ssd ssd x4 أداء القطعة داخلي رقم عالي هارد
Generic/Unknown,Storage,هارد داخلي Hikvision HS-SSD-C100 120GB – أداء عالي SATA III 6Gb/s – Read Speed 500MB/s – رقم القطعة HS-SSD-C100/120G,Standard/Copy,1095.0,N/A,N/A,1095.0,1040.25,120g 120gb 500mb 6gb c100 c100 hikvision hs hs iii read s s sata speed ssd ssd أداء القطعة داخلي رقم عالي هارد
Generic/Unknown,Storage,هارد داخلي Hikvision M.2 SSD 512GB – أداء عالي NVMe PCIe Gen3 x4 – Read Speed 2100MB/s – رقم القطعة HS-SSD-E100N/512GB,Standard/Copy,2395.0,N/A,N/A,2395.0,2275.25,2 2100mb 512gb 512gb e100n gen3 hikvision hs m nvme pcie read s speed ssd ssd x4 أداء القطعة داخلي رقم عالي هارد
Generic/Unknown,Storage,هارد داخلي Kingston A400 SSD 240GB – أداء عالي SATA III 2.5 بوصة – Read Speed 500MB/s – رقم القطعة SA400S37/240G,Standard/Copy,750.0,N/A,N/A,750.0,712.5,2 240g 240gb 5 500mb a400 iii kingston read s sa400s37 sata speed ssd أداء القطعة بوصة داخلي رقم عالي هارد
Generic/Unknown,Storage,هارد داخلي Kingston NV1 NVMe PCIe SSD 250GB M.2 2280 – أداء عالي – Read Speed 2100MB/s – رقم القطعة SNVS/250G,Standard/Copy,1995.0,N/A,N/A,1995.0,1895.25,2 2100mb 2280 250g 250gb kingston m nv1 nvme pcie read s snvs speed ssd أداء القطعة داخلي رقم عالي هارد
Generic/Unknown,Storage,هارد داخلي M.2 Asgard PCIe 4.0 SSD 512 جيجابايت – NVMe 2280 – Read Speed 7000MB/s – رقم القطعة ASGARD PCIe 4.0,Standard/Copy,2995.0,N/A,N/A,2995.0,2845.25,0 0 2 2280 4 4 512 7000mb asgard asgard m nvme pcie pcie read s speed ssd القطعة جيجابايت داخلي رقم هارد
Generic/Unknown,Storage,هارد داخلي M.2 SSD NVMe 1TB Kingston NV2 – PCIe 4.0 – Read Speed 3500MB/s – رقم القطعة SNV2S/1000G,Standard/Copy,4595.0,N/A,N/A,4595.0,4365.25,0 1000g 1tb 2 3500mb 4 kingston m nv2 nvme pcie read s snv2s speed ssd القطعة داخلي رقم هارد
Samsung,Storage,هارد داخلي Samsung 870 QVO 1TB – أداء عالي SATA III 2.5 بوصة – Read Speed 560MB/s – رقم القطعة MZ-77Q1T0BW,Standard/Copy,4895.0,N/A,N/A,4895.0,4650.25,1tb 2 5 560mb 77q1t0bw 870 iii mz qvo read s samsung sata speed أداء القطعة بوصة داخلي رقم عالي هارد
Samsung,Storage,هارد داخلي Samsung 970 EVO Plus PCIe Gen 3.0 x4 NVMe M.2 – 1TB – أداء عالي – Read Speed 3500MB/s – رقم القطعة MZ-V7S1T0BW,Standard/Copy,4195.0,N/A,N/A,4195.0,3985.25,0 1tb 2 3 3500mb 970 evo gen m mz nvme pcie plus read s samsung speed v7s1t0bw x4 أداء القطعة داخلي رقم عالي هارد
Samsung,Storage,هارد داخلي Samsung 980 Pro PCIe 4.0 NVMe M.2 2280 – 2TB – أداء عالي – Read Speed 7000MB/s – رقم القطعة MZ-V8P2T0BW,Standard/Copy,12795.0,N/A,N/A,12795.0,12155.25,0 2 2280 2tb 4 7000mb 980 m mz nvme pcie pro read s samsung speed v8p2t0bw أداء القطعة داخلي رقم عالي هارد
Generic/Unknown,Storage,هارد داخلي SK Hynix 512 جيجا – NVMe PCIe Gen4 x4 M.2 2230 – Read Speed 6600MB/s – رقم القطعة HFS512GEJ3X108N,Standard/Copy,3895.0,N/A,N/A,3895.0,3700.25,2 2230 512 6600mb gen4 hfs512gej3x108n hynix m nvme pcie read s sk speed x4 القطعة جيجا داخلي رقم هارد
Generic/Unknown,Storage,هارد داخلي WD Green SN350 NVMe PCIe 3.0 x4 SSD 250GB M.2 2280 – أداء عالي – Read Speed 2400MB/s – رقم القطعة WDS250G2G0C,Standard/Copy,1395.0,N/A,N/A,1395.0,1325.25,0 2 2280 2400mb 250gb 3 green m nvme pcie read s sn350 speed ssd wd wds250g2g0c x4 أداء القطعة داخلي رقم عالي هارد
Generic/Unknown,Storage,هارد داخلي Western Digital Blue 1TB – 2.5 بوصة SATA III – Read Speed 5400RPM – رقم القطعة WD10SPZX,Standard/Copy,1950.0,N/A,N/A,1950.0,1852.5,1tb 2 5 5400rpm blue digital iii read sata speed wd10spzx western القطعة بوصة داخلي رقم هارد
Toshiba,Storage,هارد ديسك توشيبا خارجي 1 تيرا - Toshiba External HDD 1TB Canvio Basics HDTP410EK3AA | ضمان سنة,Standard/Copy,N/A,3200.0,N/A,3200.0,3040.0,1 1tb basics canvio external hdd hdtp410ek3aa toshiba توشيبا تيرا خارجي ديسك سنة ضمان هارد
Toshiba,Storage,هارد ديسك خارجي توشيبا 4 تيرا  Toshiba External HDD 4TB Canvio Ready USB HDTP340EK3CA | ضمان 12 شهر,Standard/Copy,N/A,4200.0,N/A,4200.0,3990.0,12 4 4tb canvio external hdd hdtp340ek3ca ready toshiba usb توشيبا تيرا خارجي ديسك شهر ضمان هارد
Toshiba,Storage,"هارد ديسك لاب توب داخلي من توشيبا Toshiba Internal Laptop HDD MQ04ABF100 2.5"" slim 1tb - 1000gb | ضمان سنة",Standard/Copy,N/A,2400.0,N/A,2400.0,2280.0,1000gb 1tb 2 5 hdd internal mq04abf100 slim toshiba توشيبا داخلي ديسك سنة ضمان من هارد
Generic/Unknown,Storage,"هارد ديسك لاب توب من سيجيت Seagate HDD for Laptop 2.5"" 1RE172 5400 rpm 1tb | ضمان سنة",Standard/Copy,N/A,3600.0,N/A,3600.0,3420.0,1re172 1tb 2 5 5400 hdd rpm seagate ديسك سنة سيجيت ضمان من هارد
Generic/Unknown,Storage,"هارد ديسك لاب توب من ويسترن ديجيتال WD Blue WD10SPZX HDD 2.5"" 1tb | ضمان سنة",Standard/Copy,N/A,2900.0,N/A,2900.0,2755.0,1tb 2 5 blue hdd wd wd10spzx ديجيتال ديسك سنة ضمان من هارد ويسترن
Generic/Unknown,Storage,"هارد ديسك لابتوب 1 تيرا ويسترن ديجيتال أسود Western Digital WD Black wd10SPSX HDD 2.5"" 1tb | ضمان سنة",Standard/Copy,N/A,3695.0,N/A,3695.0,3510.25,1 1tb 2 5 black digital hdd wd wd10spsx western أسود تيرا ديجيتال ديسك سنة ضمان هارد ويسترن
Generic/Unknown,Storage,هارد ديسك ويسترن ديجيتال خارجي 2 تيرا - Western Digital 2TB My Passport Portable Hard Drive USB 3.0 Model WDBYVG0020BBK | ضمان سنة,Standard/Copy,N/A,4850.0,N/A,4850.0,4607.5,0 2 2tb 3 digital drive hard model my passport portable usb wdbyvg0020bbk western تيرا خارجي ديجيتال ديسك سنة ضمان هارد ويسترن
Generic/Unknown,Storage,هارد ديسك ويسترن ديجيتال خارجي 2 تيرا - Western Digital External 2TB My Passport Portable Hard Drive Works with USB-C WDBWML0020BGY | ضمان سنة,Standard/Copy,N/A,4700.0,N/A,4700.0,4465.0,2 2tb c digital drive external hard my passport portable usb wdbwml0020bgy western works تيرا خارجي ديجيتال ديسك سنة ضمان هارد ويسترن
