Brand,Category,Original Title,Quality,Lap-Pop Price,Trust-EG Price,Allewaa Price,Minimum Market Price,Suggested Selling Price,Generic Title
Apple/Macbook,Charger,شاحن MacBook Apple USB-C أصلي 29 واط (MJ262LL/A),Standard/Copy,3200.0,N/A,N/A,3200.0,3040.0,29 a apple c charger macbook mj262ll usb أصلي واط
Apple/Macbook,Charger,شاحن MacBook أصلي Apple 45 W MagSafe (L-Tip) – MC747LL/A,Standard/Copy,5200.0,N/A,N/A,5200.0,4940.0,45 a apple charger l macbook magsafe mc747ll tip w أصلي
Msi,Charger,شاحن MSI اصلي  Original MSI Charger 19.5V 9.23A 180W 5.5x2.5 | ضمان 3 شهور,Original,N/A,3150.0,N/A,3150.0,2992.5,180w 19 23a 3 5 5 5v 5x2 9 charger charger msi msi original original شهور ضمان
Msi,Charger,شاحن MSI اصلي Genuine MSI Charger 19.5V 11.8A 230W 7.4x5.0 | ضمان 3 شهور,Original,N/A,4450.0,N/A,4450.0,4227.5,0 11 19 230w 3 4x5 5v 7 8a charger charger genuine msi msi original شهور ضمان
Msi,Charger,شاحن MSI اصلي Genuine MSI Charger By Delta 19.5V 7.7A 150W 5.5x2.5 | ضمان 3 شهور,Original,N/A,3150.0,N/A,3150.0,2992.5,150w 19 3 5 5 5v 5x2 7 7a by charger charger delta genuine msi msi original شهور ضمان
Msi,Charger,شاحن MSI اصلي Original MSI Charger 19.5V 11.8A 230W 7.4x5.0 | ضمان 3 شهور,Original,N/A,4450.0,N/A,4450.0,4227.5,0 11 19 230w 3 4x5 5v 7 8a charger charger msi msi original original شهور ضمان
Asus,Charger,شاحن أسوس Compatible Asus Charger 19V 1.75A 33W 4.0x1.35 | ضمان شهر,Standard/Copy,N/A,790.0,N/A,790.0,750.5,0x1 1 19v 33w 35 4 75a asus charger charger أسوس شهر ضمان
Asus,Charger,شاحن أسوس اصلي (الشكل الجديد) Genuine Asus Charger 19.5V 11.8A 230W 6.0x3.7 | ضمان 3 شهور,Original,N/A,3750.0,N/A,3750.0,3562.5,0x3 11 19 230w 3 5v 6 7 8a asus charger charger genuine original أسوس الجديد الشكل شهور ضمان
Generic/Unknown,Charger,شاحن أسوس لابتوب أصلي 24 واط – 9.5V 2.5A رأس 4.8×1.7mm – رقم القطعة AD59930,Standard/Copy,595.0,N/A,N/A,595.0,565.25,1 2 24 4 5a 5v 7mm 8 9 ad59930 charger أسوس أصلي القطعة رأس رقم واط
Generic/Unknown,Charger,شاحن أسوس لابتوب أصلي 30 واط – 19V 1.58A رأس 2.5×0.7mm – رقم القطعة AD820M0,Standard/Copy,595.0,N/A,N/A,595.0,565.25,0 1 19v 2 30 5 58a 7mm ad820m0 charger أسوس أصلي القطعة رأس رقم واط
Msi,Charger,شاحن أصلي سوكيت 4 فتحات 230 وات Genuine MSI Charger 19.5V 11.8A 230W socket 4-Pin 4-Holes | ضمان 3 شهور,Original,N/A,4600.0,N/A,4600.0,4370.0,11 19 230 230w 3 4 4 4 5v 8a charger charger genuine holes msi pin socket أصلي سوكيت شهور ضمان فتحات وات
Acer,Charger,شاحن أيسر أصلي  - Original Acer Charger 19.5V 9.23A 180W 5.5x1.7 - Produced by Liteon | ضمان 3 شهور,Original,N/A,3150.0,N/A,3150.0,2992.5,180w 19 23a 3 5 5v 5x1 7 9 acer by charger charger liteon original produced أصلي أيسر شهور ضمان
Acer,Charger,شاحن أيسر أصلي  - Original Acer Charger 19V 7.1A 135W 5.5x1.7 | ضمان 3 شهور,Original,N/A,2850.0,N/A,2850.0,2707.5,135w 19v 1a 3 5 5x1 7 7 acer charger charger original أصلي أيسر شهور ضمان
Acer,Charger,شاحن أيسر أصلي 135 واط – 19V 7.1A – Type 5.5×1.7mm – Original Acer Charger – رقم القطعة ADP-135KB T,Original,2695.0,N/A,N/A,2695.0,2560.25,1 135 135kb 19v 1a 5 5 7 7mm acer adp charger charger original t type أصلي أيسر القطعة رقم واط
Acer,Charger,شاحن أيسر أصلي 180 واط – 19.5V 9.23A – Type 5.5×1.7mm – Genuine Acer Charger – رقم القطعة KP. 18001.002,Original,2895.0,N/A,N/A,2895.0,2750.25,002 1 180 18001 19 23a 5 5 5v 7mm 9 acer charger charger genuine kp type أصلي أيسر القطعة رقم واط
Acer,Charger,شاحن أيسر أصلي 180 واط – 19.5V 9.23A – Type 5.5×1.7mm – Produced by Liteon – Original Acer Charger – رقم القطعةPA-1181-16,Original,2895.0,N/A,N/A,2895.0,2750.25,1 1181 16 180 19 23a 5 5 5v 7mm 9 acer by charger charger liteon original produced type أصلي أيسر القطعةpa رقم واط
Acer,Charger,شاحن أيسر أصلي 230 واط – 19.5V 11.8A – Type 5.5×1.7mm – Genuine Acer Charger – رقم القطعة A230A033P,Original,3795.0,N/A,N/A,3795.0,3605.25,1 11 19 230 5 5 5v 7mm 8a a230a033p acer charger charger genuine type أصلي أيسر القطعة رقم واط
Acer,Charger,شاحن أيسر أصلي Genuine Acer Charger 19.5V 11.8A 230W 5.5x1.7 | ضمان 3 شهور,Original,N/A,3900.0,N/A,3900.0,3705.0,11 19 230w 3 5 5v 5x1 7 8a acer charger charger genuine أصلي أيسر شهور ضمان
Acer,Charger,شاحن أيسر أصلي Genuine Acer Charger-by Delta-19.5V 16.9A 330W 7.4x5.0 | ضمان 3 شهور,Original,N/A,6895.0,N/A,6895.0,6550.25,0 16 19 3 330w 4x5 5v 7 9a acer by charger charger delta genuine أصلي أيسر شهور ضمان
Acer,Charger,شاحن أيسر أصلي Original Acer Charger 19.5V 9.23A 180W 5.5x1.7 | ضمان 3 شهور,Original,N/A,3050.0,N/A,3050.0,2897.5,180w 19 23a 3 5 5v 5x1 7 9 acer charger charger original أصلي أيسر شهور ضمان
Acer,Charger,شاحن أيسر متوافق 30 واط – 19V 1.58A – Type 5.5×1.7mm – Compatible Acer Charger – رقم القطعة PA-1300-04,Standard/Copy,595.0,N/A,N/A,595.0,565.25,04 1 1 1300 19v 30 5 5 58a 7mm acer charger charger pa type أيسر القطعة رقم متوافق واط
Hp,Charger,شاحن اتش بي 45W أصلي – HP 19.5V 2.31A Blue Tip 4.5×3.0 – رقم القطعة 741727-001,Standard/Copy,1495.0,N/A,N/A,1495.0,1420.25,0 001 19 2 3 31a 4 45w 5 5v 741727 blue charger hp tip أصلي اتش القطعة بي رقم
Hp,Charger,شاحن اتش بي 65 واط – 19.5V 3.33A – Type 4.5×3.0mm – HP Charger – رقم القطعة 710412-001,Standard/Copy,595.0,N/A,N/A,595.0,565.25,001 0mm 19 3 3 33a 4 5 5v 65 710412 charger charger hp type اتش القطعة بي رقم واط
Hp,Charger,شاحن اتش بي Compatible HP Charger 19.5V 2.31A 45W 4.5x3.0  | ضمان شهر,Standard/Copy,N/A,700.0,N/A,700.0,665.0,0 19 2 31a 4 45w 5v 5x3 charger charger hp اتش بي شهر ضمان
Hp,Charger,شاحن اتش بي أصلي  Original HP Charger 19.5V 3.33A 65W 4.5x3.0 | ضمان 3 شهور,Original,N/A,1850.0,N/A,1850.0,1757.5,0 19 3 3 33a 4 5v 5x3 65w charger charger hp original أصلي اتش بي شهور ضمان
Hp,Charger,شاحن اتش بي أصلي (الشكل بيضاوي - Genuine HP Charger 19V 4.74A 90W 4.5x3.0 (oval  | ضمان 3 شهور,Original,N/A,2250.0,N/A,2250.0,2137.5,0 19v 3 4 4 5x3 74a 90w charger charger genuine hp oval أصلي اتش الشكل بي بيضاوي شهور ضمان
Hp,Charger,شاحن اتش بي أصلي - شكل بيضاوي توكيل - Genuine HP Charger 19.5V 7.7A 150W 4.5x3.0 - Oval | ضمان سنة,Original,N/A,4400.0,N/A,4400.0,4180.0,0 150w 19 4 5v 5x3 7 7a charger charger genuine hp oval أصلي اتش بي بيضاوي توكيل سنة شكل ضمان
Hp,Charger,شاحن اتش بي أصلي 120 واط – 18.5V 6.5A – Type 7.4×5.0mm – Original HP Charger – رقم القطعة PA-1121-42HN,Original,1895.0,N/A,N/A,1895.0,1800.25,0mm 1121 120 18 4 42hn 5 5a 5v 6 7 charger charger hp original pa type أصلي اتش القطعة بي رقم واط
Hp,Charger,شاحن اتش بي أصلي 65 وات - الإصدار الجديد - Original HP Charger 19.5V 3.33A 65W 4.5x3.0 853605-001 - Blue Tip | ضمان 3 شهور,Original,N/A,2150.0,N/A,2150.0,2042.5,0 001 19 3 3 33a 4 5v 5x3 65 65w 853605 blue charger charger hp original tip أصلي اتش الإصدار الجديد بي شهور ضمان وات
Hp,Charger,شاحن اتش بي أصلي Genuine HP Charger 20V 3.25A 65W Type C | ضمان 3 شهور,Original,N/A,3250.0,N/A,3250.0,3087.5,20v 25a 3 3 65w c charger charger genuine hp type أصلي اتش بي شهور ضمان
Hp,Charger,شاحن اتش بي أصلي Original HP Charger  20V 3.25A 65W Type C | بيضاوي بـ سلك رمادي | ضمان 3 شهور,Original,N/A,2750.0,N/A,2750.0,2612.5,20v 25a 3 3 65w c charger charger hp original type أصلي اتش بـ بي بيضاوي رمادي سلك شهور ضمان
Hp,Charger,شاحن اتش بي أصلي Original HP Charger 18.5V 6.5A 120W 7.4x5.0 | ضمان 3 شهور,Original,N/A,2150.0,N/A,2150.0,2042.5,0 120w 18 3 4x5 5a 5v 6 7 charger charger hp original أصلي اتش بي شهور ضمان
Hp,Charger,شاحن اتش بي أصلي Original HP Charger 19.5V 10.3A 200W 7.4x5.0 | استيراد أوروبي | ضمان 3 شهور,Original,N/A,3750.0,N/A,3750.0,3562.5,0 10 19 200w 3 3a 4x5 5v 7 charger charger hp original أصلي أوروبي اتش استيراد بي شهور ضمان
Hp,Charger,شاحن اتش بي أصلي Original HP Charger 19.5V 2.31A 45W 4.5x3.0 | ضمان 3 شهور,Original,N/A,1800.0,N/A,1800.0,1710.0,0 19 2 3 31a 4 45w 5v 5x3 charger charger hp original أصلي اتش بي شهور ضمان
Hp,Charger,شاحن اتش بي أصلي شكل بيضاوي Genuine HP Charger 19.5V 3.33A 65W 4.5x3.0 oval | ضمان 3 شهور,Original,N/A,2150.0,N/A,2150.0,2042.5,0 19 3 3 33a 4 5v 5x3 65w charger charger genuine hp oval أصلي اتش بي بيضاوي شكل شهور ضمان
Hp,Charger,شاحن اتش بي متوافق 65 واط – 19.5V 3.33A – Type 4.5×3.0mm – Compatible HP Charger – رقم القطعة L24008-001,Standard/Copy,1895.0,N/A,N/A,1895.0,1800.25,001 0mm 19 3 3 33a 4 5 5v 65 charger charger hp l24008 type اتش القطعة بي رقم متوافق واط
Asus/Msi,Charger,شاحن اسوس / ام اس اي أصلي 150 واط – 20V 7.5A – Type 4.5×3.0mm – Genuine Asus / MSI Charger – رقم القطعة A18-150P1A,Original,3895.0,N/A,N/A,3895.0,3700.25,0mm 150 150p1a 20v 3 4 5 5a 7 a18 asus charger charger genuine msi type أصلي اس اسوس القطعة ام اي رقم واط
Asus,Charger,شاحن اسوس أصلي -  Original Charger Asus 19V 6.32A 120W - 5.5x2.5 | ضمان 3 شهور,Original,N/A,3450.0,N/A,3450.0,3277.5,120w 19v 3 32a 5 5 5x2 6 asus charger charger original أصلي اسوس شهور ضمان
Asus,Charger,شاحن اسوس أصلي 120 واط – 19V 6.32A – Type 4.5×3.0mm – Original Asus Charger – رقم القطعة PA-1121-28,Original,2695.0,N/A,N/A,2695.0,2560.25,0mm 1121 120 19v 28 3 32a 4 5 6 asus charger charger original pa type أصلي اسوس القطعة رقم واط
Asus,Charger,شاحن اسوس أصلي 120 واط – 19V 6.32A – Type 6.0×3.7mm – ASUS TUF / ROG – Genuine Asus Charger – رقم القطعة A15-120P1A,Original,2695.0,N/A,N/A,2695.0,2560.25,0 120 120p1a 19v 3 32a 6 6 7mm a15 asus asus charger charger genuine rog tuf type أصلي اسوس القطعة رقم واط
Asus,Charger,شاحن اسوس أصلي 150 واط – 19V 7.9A – Type 5.5×2.5mm – Original Asus Charger – رقم القطعة ADP-150NB D,Original,2395.0,N/A,N/A,2395.0,2275.25,150 150nb 19v 2 5 5 5mm 7 9a adp asus charger charger d original type أصلي اسوس القطعة رقم واط
Asus,Charger,شاحن اسوس أصلي 150 واط – 20V 7.5A – Type 6.0×3.7mm – ASUS ROG Zephyrus – Original Asus Charger – رقم القطعة ADP-150CH B,Original,3395.0,N/A,N/A,3395.0,3225.25,0 150 150ch 20v 3 5a 6 7 7mm adp asus asus b charger charger original rog type zephyrus أصلي اسوس القطعة رقم واط
Asus,Charger,شاحن اسوس أصلي 180 واط – 19.5V 9.23A – Type 5.5×2.5mm – ASUS ROG – Original Asus Charger – رقم القطعة FA180PM111,Original,2895.0,N/A,N/A,2895.0,2750.25,180 19 2 23a 5 5 5mm 5v 9 asus asus charger charger fa180pm111 original rog type أصلي اسوس القطعة رقم واط
Asus,Charger,شاحن اسوس أصلي 230 واط – 19.5V 11.8A – Type 6.0×3.7mm – ASUS ROG Zephyrus – Original Asus Charger – رقم القطعة ADP-230GB B,Original,2700.0,N/A,N/A,2700.0,2565.0,0 11 19 230 230gb 3 5v 6 7mm 8a adp asus asus b charger charger original rog type zephyrus أصلي اسوس القطعة رقم واط
Asus,Charger,شاحن اسوس أصلي Genuine Asus Charger 19.5V 7.7A 150W socket 5.5x2.5 | ضمان 3 شهور,Original,N/A,2800.0,N/A,2800.0,2660.0,150w 19 3 5 5 5v 5x2 7 7a asus charger charger genuine socket أصلي اسوس شهور ضمان
Asus,Charger,شاحن اسوس أصلي Genuine ASUS Charger 20V 10A 200W Rectangle Conn | ضمان 3 شهور,Original,N/A,8195.0,N/A,8195.0,7785.25,10a 200w 20v 3 asus charger charger conn genuine rectangle أصلي اسوس شهور ضمان
Asus,Charger,شاحن اسوس أصلي Genuine Asus Charger 20V 10A 200W socket 6.0x3.7 | ضمان 3 شهور,Original,N/A,3950.0,N/A,3950.0,3752.5,0x3 10a 200w 20v 3 6 7 asus charger charger genuine socket أصلي اسوس شهور ضمان
Asus,Charger,شاحن اسوس أصلي Genuine Asus Charger 20V 12A 240W 6.0x3.7 | ضمان 3 شهور | ASUS ROG Zephyrus,Original,N/A,4350.0,N/A,4350.0,4132.5,0x3 12a 20v 240w 3 6 7 asus asus charger charger genuine rog zephyrus أصلي اسوس شهور ضمان
Asus,Charger,شاحن اسوس أصلي Genuine ASUS Charger 20V 12A 240W Rectangle Conn | ضمان 3 شهور,Original,N/A,8995.0,N/A,8995.0,8545.25,12a 20v 240w 3 asus charger charger conn genuine rectangle أصلي اسوس شهور ضمان
Asus,Charger,شاحن اسوس أصلي Genuine ASUS ROG Zephyrus Charger 20V 14A 280W 6.0x3.7 | ضمان 3 شهور,Original,N/A,4850.0,N/A,4850.0,4607.5,0x3 14a 20v 280w 3 6 7 asus charger charger genuine rog zephyrus أصلي اسوس شهور ضمان
Asus,Charger,شاحن اسوس أصلي Genuine Charger Asus 19.5V 11.8A 230W - 5.5x2.5 | ضمان 3 شهور,Original,N/A,4500.0,N/A,4500.0,4275.0,11 19 230w 3 5 5 5v 5x2 8a asus charger charger genuine أصلي اسوس شهور ضمان
Asus,Charger,شاحن اسوس أصلي Original Asus Charger 20V 9A 180W 6.0x3.7 | ضمان 3 شهور | ASUS ROG Zephyrus,Original,N/A,3600.0,N/A,3600.0,3420.0,0x3 180w 20v 3 6 7 9a asus asus charger charger original rog zephyrus أصلي اسوس شهور ضمان
Asus,Charger,شاحن اسوس أصلي Original Asus ROG Zephyrus Charger 20V 7.5A 150W 6.0x3.7 | ضمان 3 شهور,Original,N/A,3550.0,N/A,3550.0,3372.5,0x3 150w 20v 3 5a 6 7 7 asus charger charger original rog zephyrus أصلي اسوس شهور ضمان
Asus,Charger,شاحن اسوس أصلي Original Charger Asus 19.5V 9.23A 180W - FA180PM111 - 5.5x2.5 | ضمان 3 شهور,Original,N/A,3050.0,N/A,3050.0,2897.5,180w 19 23a 3 5 5 5v 5x2 9 asus charger charger fa180pm111 original أصلي اسوس شهور ضمان
Asus,Charger,شاحن اسوس اصلي Genuine Asus Charger 19.5V 9.23A 180W socket 6.0x3.7 | ضمان 3 شهور,Original,N/A,3850.0,N/A,3850.0,3657.5,0x3 180w 19 23a 3 5v 6 7 9 asus charger charger genuine original socket اسوس شهور ضمان
Asus,Charger,شاحن اسوس اصلي Genuine Asus Charger 19V 3.42A 65W socket 4.5x3.0 - adp-1650-7b | ضمان 3 شهور,Original,N/A,2400.0,N/A,2400.0,2280.0,0 1650 19v 3 3 4 42a 5x3 65w 7b adp asus charger charger genuine original socket اسوس شهور ضمان
Asus,Charger,شاحن اسوس اصلي Genuine Asus Charger 20V 12A 240W socket 4.5x3.0 | ضمان 3 شهور,Original,N/A,5100.0,N/A,5100.0,4845.0,0 12a 20v 240w 3 4 5x3 asus charger charger genuine original socket اسوس شهور ضمان
Asus,Charger,شاحن اسوس اصلي Genuine Asus Charger TUF ROG 19V 6.32A 120W 6.0x3.7 | ضمان 3 شهور,Original,N/A,2950.0,N/A,2950.0,2802.5,0x3 120w 19v 3 32a 6 6 7 asus charger charger genuine original rog tuf اسوس شهور ضمان
Asus/Msi,Charger,شاحن اسوس اصلي Original Asus / MSI Charger 20V 14A 280W 7.4x5.0 | ضمان 3 شهور,Original,N/A,5950.0,N/A,5950.0,5652.5,0 14a 20v 280w 3 4x5 7 asus charger charger msi original original اسوس شهور ضمان
Asus,Charger,شاحن اسوس اصلي Original Asus Charger 19.5V 11.8A 230W 6.0x3.7 | ضمان 3 شهور,Original,N/A,3250.0,N/A,3250.0,3087.5,0x3 11 19 230w 3 5v 6 7 8a asus charger charger original original اسوس شهور ضمان
Asus,Charger,شاحن اسوس اصلي Original Asus Charger 19V 3.42A 65W socket 4.5x3.0 | ضمان 3 شهور,Original,N/A,2900.0,N/A,2900.0,2755.0,0 19v 3 3 4 42a 5x3 65w asus charger charger original original socket اسوس شهور ضمان
Asus,Charger,شاحن اسوس اصلي Original Charger Asus 19V 6.32A 120W 4.5x3.0 | ضمان 3 شهور,Original,N/A,2850.0,N/A,2850.0,2707.5,0 120w 19v 3 32a 4 5x3 6 asus charger charger original original اسوس شهور ضمان
Asus,Charger,شاحن اسوس متوافق 33 واط – 19V 1.75A – Type 4.0×1.35mm – Compatible Asus Charger – رقم القطعة ADP-33AW,Standard/Copy,1695.0,N/A,N/A,1695.0,1610.25,0 1 1 19v 33 33aw 35mm 4 75a adp asus charger charger type اسوس القطعة رقم متوافق واط
Msi,Charger,شاحن ام اس اي / اسوس اصلي Genuine MSI Charger by Chicony 20V 6A 120W socket 4.5x3.0 A17-120P2A | ضمان 3 شهور,Original,N/A,3600.0,N/A,3600.0,3420.0,0 120p2a 120w 20v 3 4 5x3 6a a17 by charger charger chicony genuine msi original socket اس اسوس ام اي شهور ضمان
Msi,Charger,شاحن ام اس اي أصلي 100 واط – 20V 5A – Type-C – MSI Summit E15 – رقم القطعة A21-100P1A,Standard/Copy,3495.0,N/A,N/A,3495.0,3320.25,100 100p1a 20v 5a a21 c charger e15 msi summit type أصلي اس القطعة ام اي رقم واط
Msi,Charger,شاحن ام اس اي أصلي 180 واط – 19.5V 9.23A – Type 5.5×2.5mm – Original MSI Charger – رقم القطعة ADP-180HB,Original,2895.0,N/A,N/A,2895.0,2750.25,180 180hb 19 2 23a 5 5 5mm 5v 9 adp charger charger msi original type أصلي اس القطعة ام اي رقم واط
Msi,Charger,شاحن ام اس اي أصلي 230 واط – 19.5V 11.8A – Type 7.4×5.0mm – Original MSI Charger – رقم القطعة A17-230P1A,Original,4295.0,N/A,N/A,4295.0,4080.25,0mm 11 19 230 230p1a 4 5 5v 7 8a a17 charger charger msi original type أصلي اس القطعة ام اي رقم واط
Msi,Charger,شاحن ام اس اي أصلي Genuine MSI Summit E15 A11SCS-207US 20V 5A 100W a100ap05p Type-C | ضمان 3 شهور,Original,N/A,3650.0,N/A,3650.0,3467.5,100w 207us 20v 3 5a a100ap05p a11scs c charger e15 genuine msi summit type أصلي اس ام اي شهور ضمان
Msi,Charger,شاحن ام اس اي اصلي  Genuine MSI Charger 20v 11.5a 230w 5.5x2.5 | ضمان 3 شهور,Original,N/A,5100.0,N/A,5100.0,4845.0,11 20v 230w 3 5 5 5a 5x2 charger charger genuine msi original اس ام اي شهور ضمان
Msi,Charger,شاحن ام اس اي اصلي Genuine MSI Charger By Delta 19.5V 16.9A 330W USB | ضمان 3 شهور,Original,N/A,5850.0,N/A,5850.0,5557.5,16 19 3 330w 5v 9a by charger charger delta genuine msi original usb اس ام اي شهور ضمان
Asus/Msi,Charger,شاحن تشيكوني لـ اسوس / ام اس اي اصلي Genuine MSI / Asus Charger 20V 11.5A 230W socket USB Tip | ضمان 3 شهور,Original,N/A,5900.0,N/A,5900.0,5605.0,11 20v 230w 3 5a asus charger charger genuine msi original socket tip usb اس اسوس ام اي تشيكوني شهور ضمان لـ
Toshiba,Charger,شاحن توشيبا Compatible Toshiba Charger 19V 3.42A 65W 5.5x2.5 | ضمان شهر,Standard/Copy,N/A,650.0,N/A,650.0,617.5,19v 3 42a 5 5 5x2 65w charger charger toshiba توشيبا شهر ضمان
Toshiba,Charger,شاحن توشيبا متوافق 120 واط – 19V 6.32A – Type 5.5×2.5mm – Compatible Toshiba Charger – رقم القطعة PA3290U-2ACA,Standard/Copy,1395.0,N/A,N/A,1395.0,1325.25,120 19v 2 2aca 32a 5 5 5mm 6 charger charger pa3290u toshiba type القطعة توشيبا رقم متوافق واط
Dell,Charger,شاحن ديل  أصلي 90W – Genuine Dell Charger 19.5V 4.62A 7.4×5.0mm – LA90PM130,Original,1895.0,N/A,N/A,1895.0,1800.25,0mm 19 4 4 5 5v 62a 7 90w charger charger dell genuine la90pm130 أصلي ديل
Dell,Charger,شاحن ديل 90W – Dell Charger 19.5V 4.62A 4.5×3.0mm – LA90PM111,Standard/Copy,695.0,N/A,N/A,695.0,660.25,0mm 19 3 4 4 5 5v 62a 90w charger charger dell la90pm111 ديل
Dell,Charger,شاحن ديل أصلي -  Genuine Dell Charger 19.5V 12.3A 240W 7.4x5.0  | ضمان 3 شهور,Original,N/A,5095.0,N/A,5095.0,4840.25,0 12 19 240w 3 3a 4x5 5v 7 charger charger dell genuine أصلي ديل شهور ضمان
Dell,Charger,شاحن ديل أصلي -  Genuine Dell Charger 20V 8.25A 165W Type-C | ضمان 3 شهور,Original,N/A,5095.0,N/A,5095.0,4840.25,165w 20v 25a 3 8 c charger charger dell genuine type أصلي ديل شهور ضمان
Dell,Charger,شاحن ديل أصلي 130 واط – 19.5V 6.7A – Type 4.5×3.0mm – Genuine Dell Charger – رقم القطعة DA130PM130,Original,2295.0,N/A,N/A,2295.0,2180.25,0mm 130 19 3 4 5 5v 6 7a charger charger da130pm130 dell genuine type أصلي القطعة ديل رقم واط
